SS253E,SS253 E,False,0,28.375651,-91.073614
SS253F,SS253 F,False,0,28.391514,-91.090533
SS256A,SS256 A,False,0,28.401025,-90.939536
SS263A,SS263 A-PRD,False,0,28.334949,-90.915235
SS266A,SS266 A,False,0,28.356955,-91.088269
SS266B,SS266 B,False,0,28.356369,-91.069778
SS277A,SS277 A,False,0,28.299314,-91.087579
SS278A,SS278 A,False,0,28.296031,-91.014189
SS279A,SS279 A,False,0,28.30966,-90.95378
SS291A,SS291 A,False,0,28.274631,-91.092698
SS291B,SS291 B,False,0,28.278517,-91.135663
SS300A,SS300 A,False,0,28.223384,-91.110164
SS300B,SS300 B,False,0,28.248144,-91.132519
SS301A,SS301 A,False,0,28.228593,-91.075812
SS315A,SS315 A,False,0,28.192324,-91.102608
SS224D,SS224 D,False,0,28.456782,-91.314356
SS225B,SS225 B,False,0,28.474538,-91.279192
SS225C,SS225 C,False,0,28.471784,-91.269236
SS225E,SS225 E,False,0,28.473905,-91.27857
SS225K,SS225 K,False,0,28.459383,-91.270675
SS227A,SS227 A,False,0,28.472764,-91.145863
SS246A,SS246 A,False,0,28.411563,-91.275435
SS246B,SS246 B,False,0,28.438768,-91.28136
SS246E,SS246 E,False,0,28.411838,-91.275435
SS246H,SS246 H,False,0,28.420809,-91.262629
SS246J,SS246 J,False,0,28.438295,-91.273447
SS247C,SS247 C,False,0,28.44028,-91.294452
SS247F,SS247 F,False,0,28.413179,-91.296048
SS248D,SS248 D,False,0,28.401103,-91.287269
SS248G,SS248 G,False,0,28.388006,-91.290741
SS251A,SS251 A,False,0,28.367108,-91.15133
SS268C,SS268 C,False,0,28.342349,-91.184436
SS268D,SS268 D,False,0,28.354052,-91.14782
SS269A,SS269 A-AUX,False,0,28.33145,-91.205224
SS269B,SS269 B,False,0,28.334738,-91.194185
SS271A,SS271 A,False,0,28.340232,-91.307268
SS271B,SS271 B(REMOVED),False,0,28.336419,-91.296045
SS272A,SS272 A,False,0,28.324586,-91.298203
SS274A,SS274 A,False,0,28.320828,-91.212833
SS274C,SS274 C,False,0,28.311042,-91.208915
SS292A,SS292 A,False,0,28.278191,-91.14731
SS292JA,SS292 JA,False,0,28.263729,-91.17513
SS293B,SS293 B,False,0,28.281722,-91.201497
SS295A,SS295 A,False,0,28.270502,-91.318527
